A,B,D1,D2,D4,D5,E2,E3,E4,F11,F12,F13,F14,F21,F22,F23,F24,F25,F26,F31,F32,F33,F35,G,0,1,2,3,4,0,1,2,3,0,1,2,3,4,5,6
2.8,5.44,691,691,27.0,21.138,1.065,1.812355,7.92,0,0,0,0,0.813700444696755,0.813700444696755,0.8720930232558141,12000.0,28.8,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1,5.79,691,691,24.2,21.2326,1.0746,1.8436700000000001,8.22,0,0,0,0,0.810075073236438,0.810075073236438,0.8720930232558141,12000.0,28.8,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,5.51,691,691,25.6,21.324289999999998,1.0842,1.874985,8.52,0,0,0,0,0.8065919193558142,0.8065919193558142,0.939272931476948,12000.0,28.8,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3,5.44,691,691,22.5,21.41423,1.089,1.8906425,8.67,0,0,0,0,0.803204224480637,0.803204224480637,1.11682399490108,12000.0,28.8,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,5.36,691,691,18.7,21.504170000000002,1.0938,1.9063,8.82,0,0,0,0,0.7998448672978309,0.7998448672978309,1.36225285044884,12000.0,28.8,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8,6.06,691,691,26.0,21.7042,1.1034,1.937615,9.12,0,0,0,0,0.79247334617263,0.79247334617263,1.9500592827033,12000.0,28.8,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8,5.85,691,691,23.0,21.88017,1.113,1.9689299999999998,9.42,0,0,0,0,0.7860999251833969,0.7860999251833969,2.59291896755555,12000.0,28.8,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6,5.79,691,691,28.2,22.085,1.1226,2.000245,9.72,0,0,0,0,0.7788091464795109,0.7788091464795109,3.25840843469815,12000.0,28.8,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4,6.04,691,691,24.5,22.26605,1.1322,2.03156,10.02,0,0,0,0,0.7724764832558991,0.7724764832558991,3.9350630834924902,12000.0,18.5,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4,5.89,691,691,23.9,22.460620000000002,1.1418,2.062875,10.32,0,0,0,0,0.765784737910173,0.765784737910173,4.61797754472339,12000.0,18.5,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,5.62,691,691,32.0,22.57805,1.1514,2.09419,10.62,0,0,0,0,0.7618018385112969,0.7618018385112969,5.30473476479496,12000.0,18.5,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.2,5.53,691,691,27.1,22.772779999999997,1.161,2.125505,10.92,0,0,0,0,0.755287672387824,0.755287672387824,5.99401405026962,12000.0,18.5,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,5.51,691,691,22.9,22.9514,1.1706,2.15682,11.22,0,0,0,0,0.7494096220709849,0.7494096220709849,6.6850353128151605,12000.0,18.5,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.49,593,593,27.8,18.79935,0.878,1.24305,2.75,0,0,0,0,0.914925250075135,0.914925250075135,4.0331617865832,12000.0,18.5,182.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-2.1,593,593,19.4,18.78634,0.882,1.2492,2.76,0,0,0,0,0.915558858191643,0.915558858191643,3.4665645872907502,12000.0,18.5,182.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,-0.18,593,593,19.4,18.8627,0.8859999999999999,1.25535,2.77,0,0,0,0,0.9118524919550219,0.9118524919550219,2.9251120357773703,12000.0,18.5,182.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,0.31,593,593,25.2,18.986315,0.89,1.2615,2.79,0,0,0,0,0.9059156555656009,0.9059156555656009,2.37398038231103,12000.0,18.5,182.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6,1.43,593,593,17.0,19.1781,0.894,1.26765,2.8,0,0,0,0,0.896856310061998,0.896856310061998,1.92062085745632,12000.0,18.5,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6,1.58,593,593,14.5,19.263605,0.898,1.2738,2.81,0,0,0,0,0.892875450882636,0.892875450882636,1.6478122736967298,12000.0,18.5,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4,1.95,593,593,20.6,19.37397,0.9018,1.28,2.82,0,0,0,0,0.887789131499636,0.887789131499636,1.6104651162790702,12000.0,18.5,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,2.28,593,593,18.8,19.486185,0.9114,1.311315,3.12,0,0,0,0,0.8826766244906329,0.8826766244906329,1.6104651162790702,12000.0,18.5,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5.6,1.79,593,593,20.6,19.571245,0.9209999999999999,1.34263,3.42,0,0,0,0,0.878840359926004,0.878840359926004,1.6104651162790702,12000.0,18.5,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,1.82,593,593,17.6,19.66985,0.9306,1.373945,3.72,0,0,0,0,0.8744347313273871,0.8744347313273871,1.6104651162790702,12000.0,18.5,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6.2,1.25,593,593,19.6,19.763025,0.9402,1.40526,4.02,0,0,0,0,0.8703121106207171,0.8703121106207171,1.6104651162790702,12000.0,18.5,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6.6,1.87,593,593,22.6,19.850525,0.9498,1.436575,4.32,0,0,0,0,0.8664758236872829,0.8664758236872829,1.6104651162790702,12000.0,18.5,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,2.91,593,593,23.8,19.953025,0.9594,1.46789,4.62,0,0,0,0,0.8620246804682501,0.8620246804682501,1.6104651162790702,12000.0,18.5,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9.7,2.6,593,593,29.1,20.058,0.9690000000000001,1.499205,4.92,0,0,0,0,0.85751321168611,0.85751321168611,1.6104651162790702,12000.0,18.5,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6.8,3.12,593,593,23.1,20.142395,0.9786,1.53052,5.22,0,0,0,0,0.8539203009374009,0.8539203009374009,1.6104651162790702,12000.0,18.5,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,3.1,593,593,21.2,20.3359,0.9882,1.561835,5.52,0,0,0,0,0.8457948750731459,0.8457948750731459,1.6104651162790702,12000.0,18.5,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,3.29,593,593,18.0,20.43417,0.9977999999999989,1.59315,5.82,0,0,0,0,0.8417273615713291,0.8417273615713291,1.6104651162790702,12000.0,18.5,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,3.51,593,593,22.0,20.53305,1.0074,1.624465,6.12,0,0,0,0,0.8376738964742209,0.8376738964742209,1.6104651162790702,12000.0,18.5,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,3.82,593,593,18.3,20.63118,1.0170000000000001,1.65578,6.42,0,0,0,0,0.8336895902221779,0.8336895902221779,1.6104651162790702,12000.0,18.5,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,3.86,593,593,26.1,20.738025,1.0266,1.687095,6.72,0,0,0,0,0.829394313103586,0.829394313103586,1.6104651162790702,12000.0,18.5,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,3.7,593,593,26.9,20.85224,1.0362,1.7184099999999998,7.02,0,0,0,0,0.824851430829494,0.824851430829494,1.6104651162790702,12000.0,18.5,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,3.64,593,593,22.0,20.93608,1.0458,1.749725,7.32,0,0,0,0,0.821548255451832,0.821548255451832,1.6104651162790702,12000.0,18.5,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,3.21,593,593,28.4,21.046355,1.0554,1.7810400000000002,7.62,0,0,0,0,0.8172436509789941,0.8172436509789941,1.6104651162790702,12000.0,28.8,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8,3.49,593,593,24.7,21.1322,1.065,1.812355,7.92,0,0,0,0,0.8139237750920391,0.8139237750920391,1.6104651162790702,12000.0,28.8,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7,3.54,593,593,26.5,21.223975,1.0746,1.8436700000000001,8.22,0,0,0,0,0.810404271584376,0.810404271584376,1.6104651162790702,12000.0,28.8,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9,3.24,593,593,28.9,21.323295,1.0842,1.874985,8.52,0,0,0,0,0.8066295570173371,0.8066295570173371,1.6104651162790702,12000.0,28.8,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7,3.11,593,593,40.1,21.427445000000002,1.089,1.8906425,8.67,0,0,0,0,0.8027088623958659,0.8027088623958659,1.6478122736967298,12000.0,28.8,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9,2.91,593,593,27.9,21.6030475,1.0986,1.9219575,8.97,0,0,0,0,0.796183964322626,0.796183964322626,1.92062085745632,12000.0,28.8,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2,2.92,593,593,21.5,21.7817975,1.1082,1.9532724999999997,9.27,0,0,0,0,0.789650165464994,0.789650165464994,2.37398038231103,12000.0,28.8,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2,2.92,593,593,23.8,21.971942499999997,1.1178,1.9845875,9.57,0,0,0,0,0.7828165397756709,0.7828165397756709,2.9251120357773703,12000.0,28.8,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,2.72,593,593,18.2,22.142995000000003,1.1274,2.0159025,9.87,0,0,0,0,0.776769357532709,0.776769357532709,3.5284950300166695,12000.0,28.8,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,2.12,593,593,26.5,22.320510000000002,1.137,2.0472175,10.17,0,0,0,0,0.7705917113901071,0.7705917113901071,4.1614628582513795,12000.0,28.8,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,1.89,593,593,16.0,22.504147500000002,1.1466,2.0785325,10.47,0,0,0,0,0.7643035578219519,0.7643035578219519,4.81235579037022,12000.0,18.5,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4,2.33,593,593,22.1,22.68279,1.1562,2.1098475,10.77,0,0,0,0,0.758284144058116,0.758284144058116,5.474784249115619,12000.0,18.5,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3,2.27,593,593,7.6,22.864852499999998,1.1658,2.1411625,11.07,0,0,0,0,0.752246269684005,0.752246269684005,6.1450188026050805,12000.0,18.5,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6,1.85,593,593,21.5,23.0684275,1.1753,2.17291,11.38,0,0,0,0,0.7456078226398399,0.7456078226398399,6.820758666242781,12000.0,18.5,182.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3,-1.82,900,900,3.1,18.80509,0.878,1.24305,2.75,0,0,0,0,0.8375391981639009,0.8375391981639009,3.73756374073398,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.77,900,900,1.6,18.82283,0.882,1.2492,2.76,0,0,0,0,0.8367498404862601,0.8367498404862601,3.05279982928492,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4,1.39,900,900,12.1,18.95284,0.8859999999999999,1.25535,2.77,0,0,0,0,0.8310100227723131,0.8310100227723131,2.29261744174425,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3,2.55,900,900,19.1,19.09894,0.89,1.2615,2.79,0,0,0,0,0.824653095930978,0.824653095930978,1.53414484424523,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8,4.25,900,900,32.3,19.273429999999998,0.894,1.26765,2.8,0,0,0,0,0.8171871846370891,0.8171871846370891,0.7823706311491742,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.2,6.04,900,900,16.4,19.40877,0.898,1.2738,2.81,0,0,0,0,0.8114888269581221,0.8114888269581221,0.17777777777777803,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.3,6.29,900,900,14.7,19.61538,0.9018,1.28,2.82,0,0,0,0,0.802941365397968,0.802941365397968,0.17777777777777803,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.4,6.14,900,900,11.3,19.68296,0.9114,1.311315,3.12,0,0,0,0,0.8001845250917541,0.8001845250917541,0.17777777777777803,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,5.49,900,900,17.0,19.73193,0.9209999999999999,1.34263,3.42,0,0,0,0,0.7981986556814259,0.7981986556814259,0.17777777777777803,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,5.22,900,900,26.0,19.85904,0.9306,1.373945,3.72,0,0,0,0,0.793089696178667,0.793089696178667,0.17777777777777803,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,5.62,900,900,28.7,19.9683,0.9402,1.40526,4.02,0,0,0,0,0.788750169017893,0.788750169017893,0.17777777777777803,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6.1,5.88,900,900,35.5,20.03386,0.9498,1.436575,4.32,0,0,0,0,0.7861690158561551,0.7861690158561551,0.17777777777777803,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.8,6.88,900,900,25.0,20.111179999999997,0.9594,1.46789,4.62,0,0,0,0,0.7831464886694859,0.7831464886694859,0.17777777777777803,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4,6.86,900,900,25.9,20.21108,0.9690000000000001,1.499205,4.92,0,0,0,0,0.7792755260975659,0.7792755260975659,0.17777777777777803,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9,7.2,900,900,34.2,20.32976,0.9786,1.53052,5.22,0,0,0,0,0.7747263125585351,0.7747263125585351,0.17777777777777803,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5.6,7.64,900,900,35.8,20.416,0.9882,1.561835,5.52,0,0,0,0,0.771453761755486,0.771453761755486,0.17777777777777803,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,7.34,900,900,41.4,20.48647,0.9977999999999989,1.59315,5.82,0,0,0,0,0.7688000909868801,0.7688000909868801,0.17777777777777803,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7,6.68,900,900,38.0,20.56073,1.0074,1.624465,6.12,0,0,0,0,0.7660233853564541,0.7660233853564541,0.17777777777777803,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8,6.27,900,900,37.0,20.68661,1.0170000000000001,1.65578,6.42,0,0,0,0,0.7613620598058359,0.7613620598058359,0.3638488579528739,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4,5.66,900,900,40.9,20.787020000000002,1.0266,1.687095,6.72,0,0,0,0,0.757684362645536,0.757684362645536,0.6593399357839829,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6,5.62,900,900,42.1,20.92463,1.0362,1.7184099999999998,7.02,0,0,0,0,0.752701481459887,0.752701481459887,0.968831469725078,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3,5.23,900,900,37.1,20.93357,1.0458,1.749725,7.32,0,0,0,0,0.752380028824515,0.752380028824515,1.28222532686876,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5.7,900,900,32.1,21.05024,1.0554,1.7810400000000002,7.62,0,0,0,0,0.74820999665562,0.74820999665562,1.5972261165288202,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7,6.57,900,900,29.8,21.138,1.065,1.812355,7.92,0,0,0,0,0.7451036048822031,0.7451036048822031,1.9130402118366001,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,5.5,900,900,27.3,21.2326,1.0746,1.8436700000000001,8.22,0,0,0,0,0.741783860667087,0.741783860667087,2.22932199181946,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3,4.65,900,900,28.6,21.324289999999998,1.0842,1.874985,8.52,0,0,0,0,0.738594344758958,0.738594344758958,2.54589715829999,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,4.32,900,900,24.8,21.41423,1.089,1.8906425,8.67,0,0,0,0,0.7354922404401191,0.7354922404401191,2.8626683783480797,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3,4.0,900,900,22.7,21.504170000000002,1.0938,1.9063,8.82,0,0,0,0,0.732416084880281,0.732416084880281,3.17957705591045,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2,4.65,900,900,27.8,21.7042,1.1034,1.937615,9.12,0,0,0,0,0.7256660001290071,0.7256660001290071,3.81366970169159,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6,4.93,900,900,24.8,21.88017,1.113,1.9689299999999998,9.42,0,0,0,0,0.719829873351075,0.719829873351075,4.44799857891442,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6,4.38,900,900,30.8,22.085,1.1226,2.000245,9.72,0,0,0,0,0.713153724247227,0.713153724247227,5.08247523828154,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,3.83,900,900,24.9,22.26605,1.1322,2.03156,10.02,0,0,0,0,0.7073549192604891,0.7073549192604891,5.71705047754184,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7,3.33,900,900,25.3,22.460620000000002,1.1418,2.062875,10.32,0,0,0,0,0.7012273036096071,0.7012273036096071,6.3516947504641506,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,3.98,900,900,32.9,22.57805,1.1514,2.09419,10.62,0,0,0,0,0.6975801718926121,0.6975801718926121,6.98638924400024,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3,4.2,900,900,26.9,22.772779999999997,1.161,2.125505,10.92,0,0,0,0,0.691615165122572,0.691615165122572,7.6211214108939895,1400.0,31.5,209.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
